x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,y
1.0,1.095107362354918,1.0334881585368938,1.2796982959125394,-1.4702436656722662,-1.7206522351379028,-3.748491959074899,7.03438448993308,6.073561959834107,3.825445398534966,0.2947302728670337,-1.1351939776262459,4.135488313452823,11.585280561848126,5.7997839724457725,-6.946749995215351,-4.63097484039407,5.5778158143735865,-6.073062303407083,-2.6739855028248334,17.00452780363837,0.5882743555809103,1.5230685824681844,0.5394520276836354,-2.2161726996619713,0.0
1.0,0.6156502691453414,0.8059574073074546,-0.8144498668520548,-4.733991104423035,2.311697938588088,1.6000603215652252,-0.7113180817526181,5.199225226791505,4.615988902832825,1.7804774411542472,1.192821298291126,1.4058063055980878,5.619609173425848,-4.702334425800918,4.594873413387774,-5.864727555756725,12.96071895989399,6.489157144177112,-4.738168485569831,2.705958240297499,1.7806318068229356,-0.8312752553836623,-1.324051362847834,1.383460110518479,0.0
3.0,1.2159263809075478,-0.5486213457595965,0.33643515557702436,-8.018778392298815,-9.79653220778414,3.867399641642837,-3.4594463325017193,3.124566181829141,15.5002715643177,9.845657313233072,-6.566853948565969,-28.016659240055535,7.489826962396557,-4.027369084640752,-0.9050649455953823,-20.30635969637757,36.512926909113204,-7.087521022002677,-33.97789671301925,-22.576702025181874,-0.7768346661761169,-0.8037469990909544,2.2836103170109894,0.5059173648830224,1.0
3.0,2.625954995847022,1.0905648365525904,1.5375425215913234,-0.09360866055286265,-1.8183554911053577,-5.167131318466481,4.87975674193305,11.348661304373508,-2.1138502302131963,-4.9888685849844014,-32.10157341742718,-4.365410436040583,-8.53921742781524,-7.360897590731128,-0.04998767678744498,-5.292520592763649,4.421358909842758,12.431598736829528,-29.23899831710941,2.09853436962934,0.42956381508370756,0.717251053198417,-0.7096735697477934,-1.0368635465269211,1.0
1.0,-0.3214854276316919,-0.05450766548455252,1.8116932226331357,1.7367616856760983,0.08604362570419588,2.334766400953064,1.4759951859356186,0.13113533148432122,-0.550129216354833,1.640204155433945,-1.2888488082278236,1.5238253323318443,0.8780216691937057,-8.854280867574799,-2.5696487300563406,-0.5671945140300645,17.407576819961246,0.2598021935615429,4.395785284668341,23.413226452558,-0.3188836175683646,-0.8620664020880329,-0.4512939475388187,-0.3712104877609048,0.0
3.0,-0.4495382002626387,-0.486427598445643,1.0258637049274206,2.703985893983619,1.147664524244927,-3.072047074955594,-1.4982598684743982,-1.6144809372895939,8.452276004575655,5.827776485305535,7.678159059613103,-3.153707181753775,-7.0774437046296255,5.313641175143479,-2.051593021512783,3.832686385910737,5.1059796162313305,-1.8560119636448849,11.339053132006162,-12.703995592694726,0.7539312750657292,0.7255305818674181,0.9809871422791689,-0.3902171737098113,0.0
1.0,0.09032226549815883,-0.9980326761600783,-2.2700675937149084,0.24141787459618322,-0.2727775709331961,-5.390806248345016,6.302874630679751,1.128012173462045,7.277463595989905,-10.259311420460811,9.021678806656494,-1.8112304797024206,9.3845262320255,2.8040793166675533,4.799424139397709,5.136136322226362,-2.0136704339479374,-4.11863263182509,-1.6310218001937333,-12.819092082993567,-0.3300293939944185,-0.5785214368358834,1.4977486814530412,0.4502092956271087,0.0
1.0,0.16502883457371575,0.4947395939359709,0.1724580124776174,3.8126333666042385,0.1416303657764108,0.2527270735411216,3.4790979898088334,-3.079442105672775,-1.5728806147101448,8.247645201891466,0.838183029264508,-3.7261813809020476,2.3366564781959265,2.302181379120123,11.424409722485496,10.202215036743128,3.3401532666119014,16.620538410069347,13.921919153861346,5.475305651882324,-0.1491035125847211,-0.285968707815857,0.15560868934004826,0.68630897467592,0.0
1.0,0.047215513989681955,0.4209581838078632,2.3256037669796026,0.9335408448512753,-0.2658823814960679,-1.3866001163724477,3.10712669882048,0.303514215472136,-2.585821559388674,1.6669286840092976,-9.213187059354976,1.5799856923382132,-3.872799151601656,-0.9844342040450476,16.356453869334626,-2.382311368198901,8.313607262167775,11.142925382202865,9.91072905597039,5.611639468885059,0.4477122323788224,-1.3463274500587659,-0.171619841090327,-1.2537018001540936,0.0
1.0,0.30516784577883227,-0.7527262382149055,0.22981225945173692,1.691176815542501,-0.4301532031444134,0.8935784509811744,-0.2918601399161659,6.422431219961524,7.1545381960337435,0.4887702750268805,0.3575369486659318,-4.963031077820473,15.869831495018556,6.77892138809329,8.158186175635533,12.911235461508891,1.190946397161636,-0.7116631451629676,15.968104138141662,-3.514333035219619,-1.6610468098854396,-1.651544394892034,-1.1352704956533157,-1.6288788143254227,0.0
3.0,-0.07387075907693096,-1.1960816615036491,0.652904023996439,-1.7732056031554333,1.6414400522305783,-3.7442833677454477,-2.3355757978884277,-3.1926627101942335,3.382087422342507,-1.4094252421710407,3.335816580040099,7.942540712688453,12.770093664822902,2.9181130499781176,-6.8645915073596715,11.509829145570064,14.446521227344537,1.1614137940865765,14.327057451569313,5.232984877926815,-0.9556104516703744,0.1427442405132188,0.3213418354030037,-2.0410666922399927,0.0
1.0,-0.011188839584026597,-0.00863725248065833,1.252707972947937,6.116195945662931,-1.3606997757750294,10.163357605628073,3.723242944840079,1.51698461855556,-0.6505054799398583,7.614099816125664,5.9272942756707465,-13.088366954261833,-13.955055449471276,20.180934019453268,25.785367782604215,-43.00683859235009,-6.318641245272288,19.95791577489731,-20.58084250122991,8.212919270243717,0.7020991793216868,1.809811983106211,0.6411699013225369,-0.6469762084032192,1.0
1.0,0.16542565230778888,1.5510014381313362,1.5191255617061048,-1.8547521539695164,3.8412411250488443,1.439396420039466,3.004730285506207,6.566163437114412,-4.20211112281098,0.7208721064676853,-1.9230000324756826,-8.307156552192735,3.4536148544319794,18.880895861090966,-12.400583083793146,1.2417551116042373,7.044614948135575,2.8077038149056306,0.7252835011004661,-11.092163634458242,-0.3033978460955414,-0.5998226245591566,-1.1856086646465098,-0.581712637016496,0.0
1.0,0.5135479348420212,-0.15856463122935546,0.3304711555066363,-1.1709801813851093,-3.7264376499166354,-1.0948767645317612,-0.7003946822044973,1.8710400836593708,-0.7976458490010945,-2.691744298486396,-7.268366684282837,1.39072097253649,-3.977641259510637,10.545645736359889,2.526099960035765,5.996822720263927,-0.5147036634579578,3.5115226079112034,-6.661795499817406,-9.882188256696057,-2.2802255433361256,-0.4901215302626026,-0.28721662200388515,0.9142016360422247,0.0
2.0,-0.5756656063042472,-0.23443204087483593,2.8482669978236794,-2.8778657958364584,6.517981448671625,1.2533073786907583,6.122618110544999,-3.0415058607697736,-5.949581623493032,-9.048361141047447,20.6172245130614,1.1374733278357074,-11.229199458459515,10.450275502290511,-23.894422617923116,10.509299125224857,32.06669485533451,-3.846512572667188,26.864986100292732,3.6966346541826454,-0.14621599695541768,3.2122641257407634,-0.2886490431436969,-0.45582269237094625,1.0
1.0,0.2905168018534461,-0.6750918491640073,1.6521801139719914,-2.052080093309912,1.2310754035059344,4.684513946492965,-3.516302026139805,1.3820650059887054,-2.34382866578338,9.04186380472781,13.372997844375886,4.4317681004917695,6.908398117037775,10.864433705615381,7.136928065668971,-5.087008798925673,-2.1810416520444074,-2.3677401104236884,-14.662542710051113,11.678665563494661,2.0440566792887607,0.5649460171710168,2.0065399336273497,1.0174503628271543,0.0
1.0,0.41212202737662756,-0.1307657051166103,4.346522774175704,4.096234031637009,-0.388025451014231,-0.8564037672849583,11.563141527829616,-3.6154038453143587,0.5523940343674295,1.0122445985271376,0.9871415620198419,-9.33227032318316,4.4279156628936125,-5.492450639746219,12.169918431268032,-10.147720339476974,2.105460382691548,-18.245085822566995,-18.666645210236876,-6.493519582926327,0.06578919415740508,1.5476972481195175,-0.05072193613263062,0.31070581706704775,0.0
1.0,-0.28512819251180116,1.7000076397893529,1.3301781510825277,1.5063316180412916,3.4001399115686053,-2.556582590478608,5.096582541636817,-0.3584331854505495,2.306283634711024,0.11768495164033321,-9.328260835054719,6.844089565833485,-10.659141598898465,-5.465644200088025,-1.9961847282109095,-14.128924368074232,-7.755292293831518,3.903380817056283,-1.4931863195876003,-0.7415287372515069,-1.1961563872133008,0.33262462177245244,-1.281509974084862,-0.4436867762901175,0.0
1.0,-0.4821211632304593,1.2739259469389368,0.1613179136896187,-0.4952986820826294,-0.8168815700641857,-4.065955904359516,4.449198667235173,0.19947107203286907,-2.314729457872015,3.936381683549848,5.330327254393278,-9.295635330704402,11.27921719514606,16.84923793338544,2.164906925285239,3.4149293426431537,21.944769513857615,-8.135100005441444,-3.1556701523601145,7.712882037352712,-0.08047154318670043,0.8497184965298762,0.43408084242044903,-0.25157103593778585,0.0
1.0,-0.32704002824266076,0.43717786790613933,0.5324408502932022,0.8113828573827588,-0.23926592109659006,-5.442059682632583,1.2906559112186318,0.509749736584626,-6.35034991964936,3.80717992827001,5.013553676204734,4.448019535278586,-1.4448534259606785,2.8464981094753403,-5.334238175645048,-9.583865843248002,0.7588623708311576,-11.81922985026248,0.5320427768280103,1.380271069865504,1.275140200542384,-0.9584928597496788,-1.0186376436306732,1.2272722629256327,0.0
1.0,-0.19730003853411973,0.6421836382776119,0.2554385354730315,-0.6600304988444435,-4.0767073145534525,2.9959850206961782,-0.6336871630595777,1.1319468425557242,-3.3028105546503186,-1.1447817860990432,-2.1895346420394066,-6.903512861628036,-4.701769393142776,1.197048562104448,3.6392938901173286,-3.971469252242369,-8.622943259453647,-1.507942421969982,9.206477605520742,-7.49152568602328,0.17422665978589336,-0.4541957546902733,1.473828310648908,0.7784732808514023,0.0
1.0,-0.05222460926873575,-0.06882172319001062,0.30507824466977207,2.623756605216381,-1.9183828354764354,1.2151069482043555,4.013191704238505,2.704376679759381,1.6531172746943454,5.905230462835706,-13.867777611495804,5.167251917185446,-3.0514919403282548,-11.514430277995197,5.234019496437355,12.489268361303662,0.43168762566461916,10.27587092482645,17.11664345089213,15.049144535840474,-0.3484184748115844,0.6413420251988475,0.3154411711941893,-0.6846288027432319,0.0
1.0,0.725721698235913,0.31885611997721935,-1.3747263612135192,1.3851290558095948,1.4439803183450048,0.17896813554539304,-2.01925528219543,4.142546545548622,-3.543497130406064,-3.4000826349117887,3.901099826521125,-0.16491494156498,-11.570991861825838,-5.433216169961387,4.443856696276129,-0.6580027962638075,0.7406650630024973,4.058398836212337,6.13485542366043,3.0611071472895857,-1.0354295198381842,0.6219974124493861,0.7551951335576186,0.08704963824011883,0.0
3.0,0.8396130281553612,-3.4760267534579996,1.7364857258483692,-3.9948196333968906,-2.350406188362557,-8.652800227501759,11.556154412764807,2.3433465524318833,11.482552198218618,-12.170746899377463,-0.14368985074423968,6.936871946554391,-0.5005242383088995,2.951139291104198,-17.407300470388417,-3.153081401246108,0.6920660167250448,-2.4552921005696486,-10.926841918191936,5.1159567696553925,0.11300167939842269,-0.2573852653603748,-1.3476501405006052,-0.946709069646454,1.0
1.0,0.05263931195483897,0.25060249284463376,-2.0545702890362207,2.291387508740724,-1.803584263067489,0.7709293976193049,4.675441091873447,4.402707030855478,0.9545002485597597,-0.9124950144103426,6.21131549716562,5.148169866851719,-2.8193726302868445,-4.264255529011833,-14.142663862719987,2.7322547334686993,0.8970691673436112,11.925722371782882,5.2110233880634835,15.242291941726906,-0.3849520054058659,0.019441856044721668,-0.09459254101541664,-0.7648875409405899,0.0
3.0,-0.6005401928750727,0.5834095020182285,0.6017166047971834,3.4703397272439824,-3.967825467599421,-5.147187283265959,13.50600771906696,5.483475005882448,7.115874148718339,-9.16011074550982,1.8228836567230033,9.894740294979385,26.723740838582994,19.385449068915626,18.282646732877758,8.373085312694148,-9.348909130221521,13.024108737924399,28.807017696638503,11.228764175384503,0.5458052423030573,-1.690710486949282,0.7455166522309382,0.7114968710220618,1.0
1.0,-0.7686287215109159,-1.1847692205055729,-3.36327706288983,0.766238578895708,-2.4957322840041267,-3.0043739649772876,-1.7225292499865015,-1.8702225766679796,-0.38062062892934057,-6.102727410108868,6.417299725722362,2.7740367102680255,3.8899493058787566,-1.779652205568867,9.458379393436243,5.40892834095899,3.2183440883501824,10.683848581651464,-14.069555867760275,3.8400533086113793,-1.07460925057296,1.3096777478665875,0.3340956826925694,-0.9036729288829133,0.0
2.0,0.471860625632465,3.388336149918903,-3.3192081922488494,1.450468377179376,-1.9172669026995468,-17.7350431281856,6.878445570289153,13.786782800898902,4.184514416268127,11.717794241364054,-13.286452367876286,4.1447065289845675,2.3618954323900185,4.015761145987485,-15.930743939697571,25.217724060166088,29.104042165536914,1.8701562001385084,11.169245899224034,-1.0456444119706334,-0.21877279073979797,0.8518487876096906,-1.2261485667062884,-0.4096729331327161,1.0
2.0,-0.17547636143138826,-2.611032323937256,1.2979657520045262,6.388238483821709,-2.0401769104726855,5.571857922639463,5.367411338683294,-0.7293069199668445,9.340207120400237,6.937481392123595,-15.655346315473627,-13.214431947578461,-0.8939773070345465,16.029646675889172,-2.447266639072064,33.69537334559993,17.915866961930533,-7.532167881757844,-30.797527392012178,0.45887166724992534,0.20832531413506203,-0.3264475777728013,-0.8825485240508966,-1.6972145564595236,1.0
1.0,0.7605881453775897,-0.6793830668599554,-0.08547332927487905,0.08788304742683889,3.9827698263638047,-1.79887571646315,1.5007206298415239,2.748653358296743,-5.43003616959423,-6.4923209062749345,-2.9326074863426084,2.562019748447723,1.9571861759984115,0.46642205697645167,6.292894996683096,-5.354364893195704,0.15036914529360534,0.6781176292871653,-6.082982368594301,24.91694951280328,0.20578101679352484,-1.1138648242123446,0.004135042156862492,-0.5389748460179848,0.0
1.0,0.17443667972659277,2.0877373594107542,-1.1271437915615896,-0.9887056004531911,1.923625826908931,1.1791512957464707,1.8292982507943434,-4.920607731416463,10.614853714075341,3.1576304414000473,-7.701512542763362,4.7678320705346895,-5.971828494759214,7.8039154939718305,-8.466956810038683,9.548422150550094,-8.776629405221334,-7.068929577224583,3.107916911163835,-4.216575086740697,1.4014276885175159,-1.549580947330045,1.0950349213547492,-0.6532246833456616,0.0
1.0,-0.46880714284518554,-1.0110630779790544,-0.889903231154024,1.9289759871789856,-3.600924236158622,2.452993524323353,1.7884353759976388,0.9973349725696523,1.9100442412025012,-0.5505171922055557,4.752580419387316,-1.45936418340085,-9.36158701757272,0.759447348579692,7.4101747515143055,5.436309331700651,17.022416318081202,-0.5786902921023538,0.2728575181456241,-0.43309296423392074,0.2667005358608933,0.5251721266011773,-0.19734423422245206,0.7204467764839395,0.0
1.0,0.22044050569723778,0.2455224922103618,0.729125337888308,1.1581768072218641,2.603403716515306,1.299338226855927,1.3871352821021201,0.9339082738725577,0.17711966447011507,-3.6589894083033863,0.6652239241888922,2.5476042515932007,3.8140696177231677,2.561993410931655,-0.3471626008640034,1.0433607744328184,-3.1059951186817325,4.5190159190590755,-0.30071816518415795,3.7056093819747002,0.386091725433488,0.4908317751052514,0.27541986552866954,0.4412774659316613,0.0
3.0,0.16709317006347693,4.32577028843357,-1.167625777815746,-2.954918061343287,2.1907904835303817,-6.025059422150189,2.2503538901059734,0.8999932011942542,6.9345592682643025,-14.715815310993515,21.093267683898834,9.960336634787808,-7.270197050052821,10.697669973709196,-1.9416393954962468,5.365300152799875,21.764276269005734,14.42895695684684,18.76685712953323,-17.35837143914519,0.0498922659949057,-0.45532606102077333,0.5006016827450078,-0.27072462000165276,1.0
1.0,0.010260334787471336,0.29866625270397884,-1.622250570906077,-1.1575430573525578,1.7836175431270487,-3.649632189200073,1.068054033032388,5.651814125956221,2.534613331003193,2.577433715829885,-10.1108329704777,-3.8314766585073765,14.552311918341761,-2.8941334228215254,10.883571571603008,-3.3867271148502622,-0.7614742628304372,6.340281608181667,2.7565836519430906,5.715124510010799,-0.07391427145515823,0.7153150870950207,0.3263901111114767,0.27532915702780275,0.0
1.0,0.9551264116979695,-2.5123663765142177,1.0893388913579656,2.938134148160767,-3.490842455948885,-1.6617905703189946,-0.7779627371359819,-2.2236405882752264,-2.826161485401961,-0.9737145945139046,5.684321636474982,10.025913941123743,9.66725156628602,8.256605880842844,15.1408631984023,17.75062115742198,3.0115024947882882,14.57868730108741,5.827232385957326,-0.26239043398761885,1.2886956660004143,1.1952338117405688,-0.20056994618294513,-0.01462195162717236,0.0
1.0,0.11333436563659217,0.9828154860917703,1.809752195488022,1.5454706606310091,2.5023150544924175,3.810963237784767,1.4658664282671316,-2.350320523111412,1.2009260260397743,-2.6808255402050025,6.770685596935493,8.3118874008822,9.407209634174272,-6.753094298787,9.363494313299963,-3.086416272162306,4.735544339371112,9.146539212511199,-11.855021191750184,10.523485026080552,0.5279499948832799,-2.0688950492848,-0.9094841980169526,-0.5190325927284852,0.0
2.0,0.4442661134341238,-1.0776228941802668,-2.5571874225778997,0.7402789867635357,-1.838177526686704,-9.047247226002675,-3.6470333975053624,2.4515185090185136,15.868990920815651,21.985219387098724,11.619030059205087,-23.134243337150483,0.6648436323957353,-16.682165869361366,-4.372487811365665,21.486420439633356,-6.045269238646144,-16.219736719731248,-29.581400374393237,28.5796852842972,-0.6726598810752079,0.4262149826912104,-2.2733645947123016,1.720385703302771,1.0
1.0,-0.3776704098636129,-0.6726846233740311,4.203324137334884,-0.0924033201581636,3.81264580378056,5.5519800125572125,-0.042538013226057325,2.173719233739076,1.2611531691486446,-7.160911753293384,-7.535851567364892,1.3930908014256373,-1.5619380009558754,14.541062368755131,-0.37429704020963883,17.107431976544998,-2.4493268671521258,18.909803785480403,6.611032720999789,7.532918957711972,-1.4724236487760267,1.3441350649725483,-0.8309152654905138,1.6060563274642063,0.0
2.0,-0.13672120946292438,3.5169637530320985,-0.27979335031166375,-2.6861830494392973,3.732370347753229,-2.2671372791932445,-13.064275334887647,-2.0588962417433576,-0.3172540506374223,14.337546663607219,-8.011545651327978,14.998465190665492,3.8043873648329027,-19.444775076232624,-15.18944182829225,15.814577571356637,-6.852922002253497,-8.771988912738223,-7.401082832853637,20.025987566761618,0.6939513559666199,0.6001948988969574,-1.2857907202552321,1.8618184425488178,1.0
1.0,-0.8400005399902227,0.10047033415058304,-1.00631912068108,0.5018684716501636,0.49050151074676207,0.9354184952957872,-4.798253945135121,-4.0076288918794045,8.806775051290346,5.083700889260579,2.6248617840308275,-8.138990479476304,3.2149800462838742,3.7950099322336053,-1.8775669162941326,-7.945723758784673,-4.0194160540547585,10.765059120930925,9.030190918519303,11.675099650208365,-0.7991604709876001,-1.2709726186864967,0.15991910421773328,-2.4152232962750055,0.0
3.0,-1.6111602171101211,0.2706514814209318,1.6051074381722767,5.380566634699202,0.844091079703036,1.552687804439401,1.2493271683837506,-8.847199622028876,1.1685741565933425,0.7140864752927681,-6.598684510259201,-21.51797103780346,-3.703819310538999,9.894862475120936,23.578666929930506,-1.7172238026516142,-0.7642719615348885,-3.289169230772795,7.736477522633106,-7.76248078459936,-0.7640419812059921,0.09878810035939589,-0.9694202002097215,1.0083376622400773,1.0
1.0,0.1607422829250298,0.044540414669146704,0.43277710707189554,1.8762692873883289,0.9620062232390613,-3.3303326091517462,-1.345554714391032,0.3792737142790251,-0.676447615034313,-0.12979019677433745,9.917988794836191,1.7021326765205582,3.6846875075640653,-12.761610468994766,6.995034891746506,24.315695036467222,13.038060158423539,-2.2617116552097754,23.470045524572548,2.1749636659553917,0.3336032254563291,0.03824334120842803,0.23171648316401494,2.0855444791120283,0.0
3.0,0.29621050369365337,0.8038073822515748,-0.5086182161625135,1.2775729475647983,-1.9325699271031613,-2.6298327823321515,-3.3052464898491967,0.7985039542271882,-4.500263597843366,-1.2237219493550389,5.966041032776769,-5.074778068469831,-2.0780282177780593,1.801418937433187,3.251651761492,-2.494324726444488,8.288310584248835,7.014070707062521,12.628637741436178,1.0839807565294008,-0.8983666352108053,-0.11384743537226752,1.7615043273119657,-0.5773033404757743,0.0
2.0,0.006618173784916873,-0.06689937852023309,-0.1720840103976179,-2.4121609614255797,-5.751075174631024,13.706301407111061,-6.319753622457809,-2.9397708290157816,3.1824349731570587,-19.559319520002592,18.187564374840925,15.23607608493236,-18.24435825637786,-3.1244288434873377,15.84410270864314,1.2378775104818802,18.693785763749972,29.291103845114176,-13.856773375417712,11.346037094296296,0.4416153983807375,-0.654495600352613,-0.736664211093128,-0.5159985974702263,1.0
1.0,-0.217914496444947,-0.2759325873435009,2.7907650293627775,0.10409910390359936,0.813184470202353,3.350556401256803,-7.935427621521821,0.37272668022823613,-0.4690503336546976,1.658540813469921,5.438486603813769,6.9460426637522605,-0.331006625426185,0.2850129673731179,1.583584859252975,7.5609182545553475,11.3575738523425,-10.946166905764212,5.365675172853406,-0.09824765488700105,-0.09823416561434758,1.5462946782541462,-0.3279681870833216,-0.5086624267047821,0.0
